g1	g2	classe	cfopi	descri_simplif	dfi	aaaamm	valconGia	valconEfd	valconDif	icmsGia	icmsEfd	icmsDif	icmsstGia	icmsstEfd	icmsstDif
5-Entradas/Saídas	01z - Produção - Outros	E915	2915	Entrada de mercadoria ou bem recebido para conserto ou reparo	F	202012	-115555,05	-115555,05	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	E916	1916	Retorno de mercadoria ou bem remetido para conserto ou reparo	D	202001	-121400,0	-121400,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	E916	1916	Retorno de mercadoria ou bem remetido para conserto ou reparo	D	202003	-190092,27	-190092,27	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	E916	1916	Retorno de mercadoria ou bem remetido para conserto ou reparo	D	202007	-6050,0	-6050,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	E916	1916	Retorno de mercadoria ou bem remetido para conserto ou reparo	D	202008	-196370,0	-196370,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	E916	1916	Retorno de mercadoria ou bem remetido para conserto ou reparo	D	202009	-484221,57	-484221,57	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	S912	5912	Remessa de mercadoria ou bem para demonstração	D	202002	3954,02	3954,02	0,0	1226,1	1226,1	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	S912	5912	Remessa de mercadoria ou bem para demonstração	D	202006	6219,82	6219,82	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	S912	5912	Remessa de mercadoria ou bem para demonstração	D	202009	1520,27	1520,27	0,0	1119,57	1119,57	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	S912	5912	Remessa de mercadoria ou bem para demonstração	D	202010	16374,88	16374,88	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	S912	5912	Remessa de mercadoria ou bem para demonstração	D	202011	14145,74	14145,74	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	S912	5912	Remessa de mercadoria ou bem para demonstração	D	202012	69843,09	69843,09	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	S912	6912	Remessa de mercadoria ou bem para demonstração	F	202006	1532,33	1532,33	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	S912	6912	Remessa de mercadoria ou bem para demonstração	F	202007	6129,32	6129,32	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	S912	6912	Remessa de mercadoria ou bem para demonstração	F	202008	1520,27	1520,27	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	S912	6912	Remessa de mercadoria ou bem para demonstração	F	202009	3118,42	3118,42	0,0	61,29	61,29	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	S912	6912	Remessa de mercadoria ou bem para demonstração	F	202010	13027,99	13027,99	0,0	183,87	183,87	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	S912	6912	Remessa de mercadoria ou bem para demonstração	F	202011	73140,45	73140,45	0,0	61,29	61,29	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	S912	6912	Remessa de mercadoria ou bem para demonstração	F	202012	69914,69	69914,69	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	S913	5913	Retorno de mercadoria ou bem recebido para demonstração	D	202010	6000,0	6000,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	S915	5915	Remessa de mercadoria ou bem para conserto ou reparo	D	202001	9000,0	9000,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	S915	5915	Remessa de mercadoria ou bem para conserto ou reparo	D	202002	2700,0	2700,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	S915	5915	Remessa de mercadoria ou bem para conserto ou reparo	D	202003	238520,0	238520,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	S915	5915	Remessa de mercadoria ou bem para conserto ou reparo	D	202004	115700,0	115700,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	S915	5915	Remessa de mercadoria ou bem para conserto ou reparo	D	202005	27550,0	27550,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	S915	5915	Remessa de mercadoria ou bem para conserto ou reparo	D	202006	141568,78	141568,78	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	S915	5915	Remessa de mercadoria ou bem para conserto ou reparo	D	202007	607522,79	607522,79	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	S915	5915	Remessa de mercadoria ou bem para conserto ou reparo	D	202008	360627,74	360627,74	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	S915	5915	Remessa de mercadoria ou bem para conserto ou reparo	D	202009	324840,93	324840,93	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	S915	5915	Remessa de mercadoria ou bem para conserto ou reparo	D	202010	184128,4	184128,4	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	S915	5915	Remessa de mercadoria ou bem para conserto ou reparo	D	202011	312843,26	312843,26	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	S915	5915	Remessa de mercadoria ou bem para conserto ou reparo	D	202012	17000,0	17000,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	S915	6915	Remessa de mercadoria ou bem para conserto ou reparo	F	202004	15450,0	15450,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	S916	5916	Retorno de mercadoria ou bem recebido para conserto ou reparo	D	202001	237973,62	237973,62	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	S916	5916	Retorno de mercadoria ou bem recebido para conserto ou reparo	D	202002	780054,46	780054,46	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	S916	5916	Retorno de mercadoria ou bem recebido para conserto ou reparo	D	202003	910989,53	910989,53	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	S916	5916	Retorno de mercadoria ou bem recebido para conserto ou reparo	D	202004	711136,8	711136,8	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	S916	5916	Retorno de mercadoria ou bem recebido para conserto ou reparo	D	202005	619581,93	619581,93	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	S916	5916	Retorno de mercadoria ou bem recebido para conserto ou reparo	D	202006	878170,85	878170,85	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	S916	5916	Retorno de mercadoria ou bem recebido para conserto ou reparo	D	202007	963534,32	963534,32	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	S916	5916	Retorno de mercadoria ou bem recebido para conserto ou reparo	D	202008	622826,41	622826,41	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	S916	5916	Retorno de mercadoria ou bem recebido para conserto ou reparo	D	202009	879081,86	879081,86	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	S916	5916	Retorno de mercadoria ou bem recebido para conserto ou reparo	D	202010	425123,83	425123,83	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	S916	5916	Retorno de mercadoria ou bem recebido para conserto ou reparo	D	202011	558581,43	558581,43	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	S916	5916	Retorno de mercadoria ou bem recebido para conserto ou reparo	D	202012	246097,28	246097,28	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	S916	6916	Retorno de mercadoria ou bem recebido para conserto ou reparo	F	202001	395426,64	395426,64	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	S916	6916	Retorno de mercadoria ou bem recebido para conserto ou reparo	F	202002	441357,0	441357,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	S916	6916	Retorno de mercadoria ou bem recebido para conserto ou reparo	F	202003	256743,03	256743,03	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	S916	6916	Retorno de mercadoria ou bem recebido para conserto ou reparo	F	202004	235600,2	235600,2	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	S916	6916	Retorno de mercadoria ou bem recebido para conserto ou reparo	F	202005	437419,75	437419,75	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	S916	6916	Retorno de mercadoria ou bem recebido para conserto ou reparo	F	202006	278056,66	278056,66	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	S916	6916	Retorno de mercadoria ou bem recebido para conserto ou reparo	F	202007	224511,46	224511,46	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	S916	6916	Retorno de mercadoria ou bem recebido para conserto ou reparo	F	202008	309505,96	309505,96	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	S916	6916	Retorno de mercadoria ou bem recebido para conserto ou reparo	F	202009	147300,0	147300,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	S916	6916	Retorno de mercadoria ou bem recebido para conserto ou reparo	F	202010	235211,34	235211,34	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	S916	6916	Retorno de mercadoria ou bem recebido para conserto ou reparo	F	202011	580294,93	580294,93	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	S916	6916	Retorno de mercadoria ou bem recebido para conserto ou reparo	F	202012	137528,91	137528,91	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	S920	6920	Remessa de vasilhame ou sacaria	F	202012	75787,2	75787,2	0,0	0,0	0,0	0,0	0,0	0,0	0,0
6-Outros	02z - E949 - Outros	E949	1949	Outras Entradas (E.949)	D	202001	-6078976,37	-6078976,37	0,0	-303870,98	-303870,98	0,0	0,0	0,0	0,0
6-Outros	02z - E949 - Outros	E949	1949	Outras Entradas (E.949)	D	202002	-4712504,54	-4712504,54	0,0	-248231,9	-248231,9	0,0	0,0	0,0	0,0
6-Outros	02z - E949 - Outros	E949	1949	Outras Entradas (E.949)	D	202003	-5681594,8	-5681594,8	0,0	-313963,39	-313963,39	0,0	0,0	0,0	0,0
6-Outros	02z - E949 - Outros	E949	1949	Outras Entradas (E.949)	D	202004	-2262376,67	-2262376,67	0,0	-99391,78	-99391,78	0,0	0,0	0,0	0,0
6-Outros	02z - E949 - Outros	E949	1949	Outras Entradas (E.949)	D	202005	-2238948,52	-2238948,52	0,0	-119814,56	-119814,56	0,0	0,0	0,0	0,0
6-Outros	02z - E949 - Outros	E949	1949	Outras Entradas (E.949)	D	202006	-3429050,94	-3429050,94	0,0	-195203,47	-195203,47	0,0	0,0	0,0	0,0
6-Outros	02z - E949 - Outros	E949	1949	Outras Entradas (E.949)	D	202007	-6080385,95	-6080385,95	0,0	-355033,86	-355033,86	0,0	0,0	0,0	0,0
6-Outros	02z - E949 - Outros	E949	1949	Outras Entradas (E.949)	D	202008	-4904831,3	-4904831,3	0,0	-270990,96	-270990,96	0,0	0,0	0,0	0,0
6-Outros	02z - E949 - Outros	E949	1949	Outras Entradas (E.949)	D	202009	-4542838,9	-4542838,9	0,0	-243340,03	-243340,03	0,0	0,0	0,0	0,0
6-Outros	02z - E949 - Outros	E949	1949	Outras Entradas (E.949)	D	202010	-5265298,49	-5265298,49	0,0	-283676,01	-283676,01	0,0	0,0	0,0	0,0
6-Outros	02z - E949 - Outros	E949	1949	Outras Entradas (E.949)	D	202011	-5564942,13	-5564942,13	0,0	-311002,81	-311002,81	0,0	0,0	0,0	0,0
6-Outros	02z - E949 - Outros	E949	1949	Outras Entradas (E.949)	D	202012	-5950446,99	-5950446,99	0,0	-296968,15	-296968,15	0,0	0,0	0,0	0,0
6-Outros	02z - E949 - Outros	E949	2949	Outras Entradas (E.949)	F	202001	-3491741,06	-3491741,06	0,0	-38778,19	-38778,19	0,0	0,0	0,0	0,0
6-Outros	02z - E949 - Outros	E949	2949	Outras Entradas (E.949)	F	202002	-2850979,12	-2850979,12	0,0	-28312,2	-28312,2	0,0	0,0	0,0	0,0
6-Outros	02z - E949 - Outros	E949	2949	Outras Entradas (E.949)	F	202003	-3537648,22	-3537648,22	0,0	-36708,02	-36708,02	0,0	0,0	0,0	0,0
6-Outros	02z - E949 - Outros	E949	2949	Outras Entradas (E.949)	F	202004	-1530979,86	-1530979,86	0,0	-17356,06	-17356,06	0,0	0,0	0,0	0,0
6-Outros	02z - E949 - Outros	E949	2949	Outras Entradas (E.949)	F	202005	-923127,96	-923127,96	0,0	-10028,75	-10028,75	0,0	0,0	0,0	0,0
6-Outros	02z - E949 - Outros	E949	2949	Outras Entradas (E.949)	F	202006	-1667229,88	-1667230,05	0,17	-18610,52	-18610,52	0,0	0,0	0,0	0,0
6-Outros	02z - E949 - Outros	E949	2949	Outras Entradas (E.949)	F	202007	-3052307,1	-3052307,1	0,0	-32229,38	-32229,38	0,0	0,0	0,0	0,0
6-Outros	02z - E949 - Outros	E949	2949	Outras Entradas (E.949)	F	202008	-3047348,73	-3047348,73	0,0	-36639,64	-36639,64	0,0	0,0	0,0	0,0
6-Outros	02z - E949 - Outros	E949	2949	Outras Entradas (E.949)	F	202009	-3353013,31	-3353013,31	0,0	-35997,24	-35997,24	0,0	0,0	0,0	0,0
6-Outros	02z - E949 - Outros	E949	2949	Outras Entradas (E.949)	F	202010	-2707820,0	-2707820,0	0,0	-30110,91	-30110,91	0,0	0,0	0,0	0,0
6-Outros	02z - E949 - Outros	E949	2949	Outras Entradas (E.949)	F	202011	-2934074,48	-2934074,48	0,0	-38822,31	-38822,31	0,0	0,0	0,0	0,0
6-Outros	02z - E949 - Outros	E949	2949	Outras Entradas (E.949)	F	202012	-2346294,28	-2346294,28	0,0	-33588,85	-33588,85	0,0	0,0	0,0	0,0
6-Outros	02z - E949 - Outros	E949	3949	Outras Entradas (E.949)	I	202005	-1286631,74	-1286631,74	0,0	0,0	0,0	0,0	0,0	0,0	0,0
6-Outros	02z - E949 - Outros	E949	3949	Outras Entradas (E.949)	I	202007	-75627,19	-75627,19	0,0	0,0	0,0	0,0	0,0	0,0	0,0
6-Outros	02z - E949 - Outros	E949	3949	Outras Entradas (E.949)	I	202010	-2377088,96	-2377088,96	0,0	0,0	0,0	0,0	0,0	0,0	0,0
6-Outros	02z - E949 - Outros	E949	3949	Outras Entradas (E.949)	I	202012	-12568808,68	-12568808,68	0,0	0,0	0,0	0,0	0,0	0,0	0,0
6-Outros	02z - S949 - Outros	S949	5949	Outras Saídas (S.949)	D	202001	8962168,71	8962168,71	0,0	379725,33	379725,33	0,0	0,0	0,0	0,0
6-Outros	02z - S949 - Outros	S949	5949	Outras Saídas (S.949)	D	202002	10118709,11	10118709,11	0,0	296680,6	296680,6	0,0	0,0	0,0	0,0
6-Outros	02z - S949 - Outros	S949	5949	Outras Saídas (S.949)	D	202003	5661567,13	5661567,13	0,0	322791,32	322791,32	0,0	0,0	0,0	0,0
6-Outros	02z - S949 - Outros	S949	5949	Outras Saídas (S.949)	D	202004	1712516,43	1712516,43	0,0	114879,41	114879,41	0,0	0,0	0,0	0,0
6-Outros	02z - S949 - Outros	S949	5949	Outras Saídas (S.949)	D	202005	2250070,83	2250070,83	0,0	127563,42	127563,42	0,0	0,0	0,0	0,0
6-Outros	02z - S949 - Outros	S949	5949	Outras Saídas (S.949)	D	202006	9750085,86	9750085,86	0,0	210523,48	210523,48	0,0	0,0	0,0	0,0
6-Outros	02z - S949 - Outros	S949	5949	Outras Saídas (S.949)	D	202007	5464068,83	5464068,83	0,0	324074,31	324074,31	0,0	0,0	0,0	0,0
6-Outros	02z - S949 - Outros	S949	5949	Outras Saídas (S.949)	D	202008	4515147,45	4515147,45	0,0	253101,29	253101,29	0,0	0,0	0,0	0,0
6-Outros	02z - S949 - Outros	S949	5949	Outras Saídas (S.949)	D	202009	8572468,25	8572468,25	0,0	280239,63	280239,63	0,0	0,0	0,0	0,0
6-Outros	02z - S949 - Outros	S949	5949	Outras Saídas (S.949)	D	202010	5704091,4	5704091,4	0,0	346934,78	346934,78	0,0	1017,08	1017,08	0,0
6-Outros	02z - S949 - Outros	S949	5949	Outras Saídas (S.949)	D	202011	6060509,67	6060509,67	0,0	347465,7	347465,7	0,0	0,0	0,0	0,0
6-Outros	02z - S949 - Outros	S949	5949	Outras Saídas (S.949)	D	202012	5959010,95	5959010,95	0,0	311105,08	311105,08	0,0	0,0	0,0	0,0
6-Outros	02z - S949 - Outros	S949	6949	Outras Saídas (S.949)	F	202001	4035970,48	4035970,48	0,0	59921,93	59921,93	0,0	0,0	0,0	0,0
6-Outros	02z - S949 - Outros	S949	6949	Outras Saídas (S.949)	F	202002	2893412,27	2893412,27	0,0	41051,68	41051,68	0,0	0,0	0,0	0,0
6-Outros	02z - S949 - Outros	S949	6949	Outras Saídas (S.949)	F	202003	3738428,29	3738428,29	0,0	45684,39	45684,39	0,0	0,0	0,0	0,0
6-Outros	02z - S949 - Outros	S949	6949	Outras Saídas (S.949)	F	202004	967933,01	967933,01	0,0	17463,04	17463,04	0,0	0,0	0,0	0,0
6-Outros	02z - S949 - Outros	S949	6949	Outras Saídas (S.949)	F	202005	575852,91	575852,91	0,0	12473,07	12473,07	0,0	0,0	0,0	0,0
6-Outros	02z - S949 - Outros	S949	6949	Outras Saídas (S.949)	F	202006	2196097,51	2196097,51	0,0	28967,96	28967,96	0,0	0,0	0,0	0,0
6-Outros	02z - S949 - Outros	S949	6949	Outras Saídas (S.949)	F	202007	3833874,56	3833874,56	0,0	39497,58	39497,58	0,0	0,0	0,0	0,0
6-Outros	02z - S949 - Outros	S949	6949	Outras Saídas (S.949)	F	202008	4298767,14	4298767,14	0,0	52739,1	52739,1	0,0	0,0	0,0	0,0
6-Outros	02z - S949 - Outros	S949	6949	Outras Saídas (S.949)	F	202009	4397925,73	4397925,73	0,0	76709,1	76709,1	0,0	0,0	0,0	0,0
6-Outros	02z - S949 - Outros	S949	6949	Outras Saídas (S.949)	F	202010	4034946,88	4034946,88	0,0	59854,63	59854,63	0,0	0,0	0,0	0,0
6-Outros	02z - S949 - Outros	S949	6949	Outras Saídas (S.949)	F	202011	3144171,63	3144171,63	0,0	48417,34	48417,34	0,0	0,0	0,0	0,0
6-Outros	02z - S949 - Outros	S949	6949	Outras Saídas (S.949)	F	202012	2765031,17	2765031,17	0,0	36875,1	36875,1	0,0	0,0	0,0	0,0
6-Outros	02z - S949 - Outros	S949	7949	Outras Saídas (S.949)	I	202003	325481,89	325481,89	0,0	0,0	0,0	0,0	0,0	0,0	0,0
6-Outros	02z - S949 - Outros	S949	7949	Outras Saídas (S.949)	I	202004	2787,17	2787,17	0,0	0,0	0,0	0,0	0,0	0,0	0,0
6-Outros	02z - S949 - Outros	S949	7949	Outras Saídas (S.949)	I	202006	150146,54	150146,54	0,0	0,0	0,0	0,0	0,0	0,0	0,0
6-Outros	02z - S949 - Outros	S949	7949	Outras Saídas (S.949)	I	202009	869953,8	869953,8	0,0	0,0	0,0	0,0	0,0	0,0	0,0
6-Outros	02z - S949 - Outros	S949	7949	Outras Saídas (S.949)	I	202011	105196,11	105196,11	0,0	0,0	0,0	0,0	0,0	0,0	0,0
6-Outros	94 - Outros - Baixa de Estoque	S927	5927	Baixa de Estoque - Perda, Roubo ou Deterioração	D	202001	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
6-Outros	94 - Outros - Baixa de Estoque	S927	5927	Baixa de Estoque - Perda, Roubo ou Deterioração	D	202002	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
6-Outros	94 - Outros - Baixa de Estoque	S927	5927	Baixa de Estoque - Perda, Roubo ou Deterioração	D	202003	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
6-Outros	94 - Outros - Baixa de Estoque	S927	5927	Baixa de Estoque - Perda, Roubo ou Deterioração	D	202004	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
6-Outros	94 - Outros - Baixa de Estoque	S927	5927	Baixa de Estoque - Perda, Roubo ou Deterioração	D	202005	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
6-Outros	94 - Outros - Baixa de Estoque	S927	5927	Baixa de Estoque - Perda, Roubo ou Deterioração	D	202006	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
6-Outros	94 - Outros - Baixa de Estoque	S927	5927	Baixa de Estoque - Perda, Roubo ou Deterioração	D	202007	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
6-Outros	94 - Outros - Baixa de Estoque	S927	5927	Baixa de Estoque - Perda, Roubo ou Deterioração	D	202009	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
6-Outros	94 - Outros - Baixa de Estoque	S927	5927	Baixa de Estoque - Perda, Roubo ou Deterioração	D	202010	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
6-Outros	94 - Outros - Baixa de Estoque	S927	5927	Baixa de Estoque - Perda, Roubo ou Deterioração	D	202011	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
6-Outros	94 - Outros - Baixa de Estoque	S927	5927	Baixa de Estoque - Perda, Roubo ou Deterioração	D	202012	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
